WTW ACHAT OC;Version;3.1.2.0;3;10080;

SampleName;230207-14;;CurDate;2/14/2023;
ID;001;;Ready;No;
Type;Pressure 7 d;;hPa (mbar);;
StartDate;2/7/2023;;StartTime;11:29 AM;
StopDate;2/14/2023;;HeadNum;1;
GLP;No;;;;
;;;;;
MeasNumDesired;360;;MeasNumCurrent;355;
;;;;;
;;;;;


;Head;1;
;SerNo;000390150;
No;Time [min];hPa;
0;0;0;
1;28;1;
2;56;-10;
3;84;-11;
4;112;-12;
5;140;-12;
6;168;-12;
7;196;-12;
8;224;-12;
9;252;-12;
10;280;-13;
11;308;-13;
12;336;-13;
13;364;-13;
14;392;-13;
15;420;-13;
16;448;-13;
17;476;-13;
18;504;-13;
19;532;-13;
20;560;-13;
21;588;-13;
22;616;-13;
23;644;-12;
24;672;-12;
25;700;-13;
26;728;-13;
27;756;-13;
28;784;-13;
29;812;-13;
30;840;-13;
31;868;-13;
32;896;-13;
33;924;-13;
34;952;-13;
35;980;-13;
36;1008;-14;
37;1036;-13;
38;1064;-13;
39;1092;-13;
40;1120;-14;
41;1148;-14;
42;1176;-14;
43;1204;-14;
44;1232;-14;
45;1260;-15;
46;1288;-15;
47;1316;-15;
48;1344;-15;
49;1372;-15;
50;1400;-15;
51;1428;-15;
52;1456;-15;
53;1484;-16;
54;1512;-15;
55;1540;-16;
56;1568;-16;
57;1596;-16;
58;1624;-16;
59;1652;-16;
60;1680;-17;
61;1708;-17;
62;1736;-17;
63;1764;-17;
64;1792;-17;
65;1820;-18;
66;1848;-18;
67;1876;-18;
68;1904;-19;
69;1932;-19;
70;1960;-19;
71;1988;-20;
72;2016;-20;
73;2044;-20;
74;2072;-20;
75;2100;-20;
76;2128;-21;
77;2156;-21;
78;2184;-21;
79;2212;-21;
80;2240;-22;
81;2268;-22;
82;2296;-22;
83;2324;-22;
84;2352;-22;
85;2380;-22;
86;2408;-23;
87;2436;-23;
88;2464;-23;
89;2492;-23;
90;2520;-24;
91;2548;-24;
92;2576;-24;
93;2604;-24;
94;2632;-25;
95;2660;-25;
96;2688;-26;
97;2716;-26;
98;2744;-26;
99;2772;-26;
100;2800;-26;
101;2828;-27;
102;2856;-27;
103;2884;-28;
104;2912;-28;
105;2940;-28;
106;2968;-28;
107;2996;-28;
108;3024;-28;
109;3052;-29;
110;3080;-29;
111;3108;-29;
112;3136;-30;
113;3164;-31;
114;3192;-31;
115;3220;-31;
116;3248;-31;
117;3276;-31;
118;3304;-32;
119;3332;-32;
120;3360;-32;
121;3388;-32;
122;3416;-32;
123;3444;-33;
124;3472;-33;
125;3500;-33;
126;3528;-33;
127;3556;-34;
128;3584;-34;
129;3612;-35;
130;3640;-35;
131;3668;-35;
132;3696;-36;
133;3724;-36;
134;3752;-36;
135;3780;-36;
136;3808;-37;
137;3836;-37;
138;3864;-37;
139;3892;-37;
140;3920;-38;
141;3948;-38;
142;3976;-38;
143;4004;-39;
144;4032;-39;
145;4060;-38;
146;4088;-39;
147;4116;-39;
148;4144;-39;
149;4172;-40;
150;4200;-40;
151;4228;-40;
152;4256;-40;
153;4284;-40;
154;4312;-40;
155;4340;-41;
156;4368;-42;
157;4396;-42;
158;4424;-42;
159;4452;-42;
160;4480;-43;
161;4508;-43;
162;4536;-43;
163;4564;-43;
164;4592;-44;
165;4620;-44;
166;4648;-44;
167;4676;-44;
168;4704;-44;
169;4732;-45;
170;4760;-45;
171;4788;-45;
172;4816;-45;
173;4844;-46;
174;4872;-46;
175;4900;-46;
176;4928;-46;
177;4956;-46;
178;4984;-46;
179;5012;-46;
180;5040;-46;
181;5068;-46;
182;5096;-47;
183;5124;-47;
184;5152;-47;
185;5180;-47;
186;5208;-47;
187;5236;-47;
188;5264;-47;
189;5292;-48;
190;5320;-48;
191;5348;-49;
192;5376;-49;
193;5404;-48;
194;5432;-48;
195;5460;-49;
196;5488;-49;
197;5516;-49;
198;5544;-49;
199;5572;-49;
200;5600;-49;
201;5628;-49;
202;5656;-49;
203;5684;-49;
204;5712;-49;
205;5740;-49;
206;5768;-50;
207;5796;-51;
208;5824;-51;
209;5852;-50;
210;5880;-50;
211;5908;-50;
212;5936;-50;
213;5964;-50;
214;5992;-51;
215;6020;-51;
216;6048;-51;
217;6076;-51;
218;6104;-52;
219;6132;-52;
220;6160;-51;
221;6188;-51;
222;6216;-51;
223;6244;-51;
224;6272;-51;
225;6300;-52;
226;6328;-52;
227;6356;-52;
228;6384;-52;
229;6412;-52;
230;6440;-52;
231;6468;-52;
232;6496;-52;
233;6524;-52;
234;6552;-52;
235;6580;-53;
236;6608;-53;
237;6636;-53;
238;6664;-53;
239;6692;-53;
240;6720;-53;
241;6748;-53;
242;6776;-54;
243;6804;-54;
244;6832;-54;
245;6860;-53;
246;6888;-53;
247;6916;-53;
248;6944;-54;
249;6972;-54;
250;7000;-54;
251;7028;-54;
252;7056;-54;
253;7084;-55;
254;7112;-54;
255;7140;-54;
256;7168;-54;
257;7196;-54;
258;7224;-54;
259;7252;-55;
260;7280;-55;
261;7308;-55;
262;7336;-55;
263;7364;-55;
264;7392;-55;
265;7420;-55;
266;7448;-55;
267;7476;-55;
268;7504;-56;
269;7532;-55;
270;7560;-56;
271;7588;-56;
272;7616;-55;
273;7644;-55;
274;7672;-55;
275;7700;-55;
276;7728;-56;
277;7756;-56;
278;7784;-56;
279;7812;-57;
280;7840;-57;
281;7868;-56;
282;7896;-56;
283;7924;-56;
284;7952;-57;
285;7980;-57;
286;8008;-57;
287;8036;-57;
288;8064;-57;
289;8092;-57;
290;8120;-57;
291;8148;-57;
292;8176;-57;
293;8204;-57;
294;8232;-57;
295;8260;-57;
296;8288;-57;
297;8316;-57;
298;8344;-58;
299;8372;-58;
300;8400;-58;
301;8428;-58;
302;8456;-57;
303;8484;-58;
