WTW ACHAT OC;Version;3.1.2.0;3;10080;

SampleName;230207-15;;CurDate;2/14/2023;
ID;001;;Ready;No;
Type;Pressure 7 d;;hPa (mbar);;
StartDate;2/7/2023;;StartTime;11:29 AM;
StopDate;2/14/2023;;HeadNum;1;
GLP;No;;;;
;;;;;
MeasNumDesired;360;;MeasNumCurrent;355;
;;;;;
;;;;;


;Head;1;
;SerNo;016292231;
No;Time [min];hPa;
0;0;0;
1;28;0;
2;56;-10;
3;84;-11;
4;112;-11;
5;140;-11;
6;168;-11;
7;196;-11;
8;224;-11;
9;252;-11;
10;280;-12;
11;308;-12;
12;336;-12;
13;364;-12;
14;392;-12;
15;420;-12;
16;448;-12;
17;476;-12;
18;504;-12;
19;532;-12;
20;560;-12;
21;588;-12;
22;616;-12;
23;644;-12;
24;672;-12;
25;700;-12;
26;728;-12;
27;756;-12;
28;784;-12;
29;812;-12;
30;840;-12;
31;868;-12;
32;896;-12;
33;924;-12;
34;952;-12;
35;980;-13;
36;1008;-13;
37;1036;-13;
38;1064;-12;
39;1092;-13;
40;1120;-13;
41;1148;-13;
42;1176;-13;
43;1204;-13;
44;1232;-14;
45;1260;-14;
46;1288;-14;
47;1316;-14;
48;1344;-14;
49;1372;-14;
50;1400;-14;
51;1428;-15;
52;1456;-15;
53;1484;-15;
54;1512;-15;
55;1540;-15;
56;1568;-15;
57;1596;-15;
58;1624;-15;
59;1652;-16;
60;1680;-16;
61;1708;-16;
62;1736;-17;
63;1764;-16;
64;1792;-17;
65;1820;-17;
66;1848;-17;
67;1876;-17;
68;1904;-18;
69;1932;-18;
70;1960;-19;
71;1988;-19;
72;2016;-19;
73;2044;-19;
74;2072;-19;
75;2100;-20;
76;2128;-20;
77;2156;-20;
78;2184;-20;
79;2212;-21;
80;2240;-21;
81;2268;-21;
82;2296;-21;
83;2324;-21;
84;2352;-21;
85;2380;-21;
86;2408;-22;
87;2436;-22;
88;2464;-22;
89;2492;-22;
90;2520;-23;
91;2548;-23;
92;2576;-23;
93;2604;-23;
94;2632;-24;
95;2660;-24;
96;2688;-25;
97;2716;-25;
98;2744;-25;
99;2772;-25;
100;2800;-26;
101;2828;-26;
102;2856;-26;
103;2884;-27;
104;2912;-27;
105;2940;-27;
106;2968;-27;
107;2996;-27;
108;3024;-27;
109;3052;-28;
110;3080;-28;
111;3108;-28;
112;3136;-29;
113;3164;-29;
114;3192;-29;
115;3220;-30;
116;3248;-30;
117;3276;-30;
118;3304;-31;
119;3332;-31;
120;3360;-30;
121;3388;-31;
122;3416;-31;
123;3444;-31;
124;3472;-31;
125;3500;-31;
126;3528;-32;
127;3556;-32;
128;3584;-33;
129;3612;-33;
130;3640;-33;
131;3668;-33;
132;3696;-34;
133;3724;-34;
134;3752;-34;
135;3780;-35;
136;3808;-35;
137;3836;-35;
138;3864;-35;
139;3892;-35;
140;3920;-36;
141;3948;-36;
142;3976;-36;
143;4004;-37;
144;4032;-37;
145;4060;-37;
146;4088;-37;
147;4116;-37;
148;4144;-37;
149;4172;-37;
150;4200;-38;
151;4228;-38;
152;4256;-38;
153;4284;-38;
154;4312;-38;
155;4340;-38;
156;4368;-39;
157;4396;-39;
158;4424;-39;
159;4452;-40;
160;4480;-40;
161;4508;-40;
162;4536;-41;
163;4564;-41;
164;4592;-41;
165;4620;-41;
166;4648;-41;
167;4676;-42;
168;4704;-42;
169;4732;-42;
170;4760;-42;
171;4788;-42;
172;4816;-43;
173;4844;-43;
174;4872;-43;
175;4900;-43;
176;4928;-43;
177;4956;-42;
178;4984;-43;
179;5012;-43;
180;5040;-43;
181;5068;-44;
182;5096;-44;
183;5124;-44;
184;5152;-45;
185;5180;-44;
186;5208;-44;
187;5236;-44;
188;5264;-44;
189;5292;-45;
190;5320;-45;
191;5348;-45;
192;5376;-45;
193;5404;-45;
194;5432;-45;
195;5460;-46;
196;5488;-46;
197;5516;-46;
198;5544;-46;
199;5572;-46;
200;5600;-46;
201;5628;-46;
202;5656;-46;
203;5684;-46;
204;5712;-46;
205;5740;-46;
206;5768;-47;
207;5796;-47;
208;5824;-47;
209;5852;-47;
210;5880;-47;
211;5908;-47;
212;5936;-47;
213;5964;-48;
214;5992;-48;
215;6020;-48;
216;6048;-48;
217;6076;-48;
218;6104;-48;
219;6132;-48;
220;6160;-48;
221;6188;-48;
222;6216;-48;
223;6244;-48;
224;6272;-48;
225;6300;-48;
226;6328;-49;
227;6356;-49;
228;6384;-49;
229;6412;-49;
230;6440;-49;
231;6468;-49;
232;6496;-49;
233;6524;-49;
234;6552;-49;
235;6580;-50;
236;6608;-50;
237;6636;-50;
238;6664;-50;
239;6692;-49;
240;6720;-49;
241;6748;-50;
242;6776;-50;
243;6804;-50;
244;6832;-51;
245;6860;-50;
246;6888;-50;
247;6916;-51;
248;6944;-51;
249;6972;-51;
250;7000;-50;
251;7028;-50;
252;7056;-51;
253;7084;-51;
254;7112;-51;
255;7140;-51;
256;7168;-51;
257;7196;-51;
258;7224;-51;
259;7252;-52;
260;7280;-52;
261;7308;-52;
262;7336;-51;
263;7364;-51;
264;7392;-51;
265;7420;-52;
266;7448;-52;
267;7476;-52;
268;7504;-53;
269;7532;-52;
270;7560;-52;
271;7588;-52;
272;7616;-52;
273;7644;-52;
274;7672;-52;
275;7700;-52;
276;7728;-52;
277;7756;-53;
278;7784;-53;
279;7812;-53;
